Sol,Hour,Temperature
381,12,-54.0
381,13,-30.965104985875655
381,14,-9.500000000000007
381,15,8.932503525602726
381,16,23.076260936815032
381,17,31.967398539727085
381,18,35.0
381,19,31.967398539727085
381,20,23.07626093681506
381,21,8.932503525602733
381,22,-9.500000000000007
381,23,-30.96510498587563
382,0,-54.000000000000014
382,1,-77.03489501412437
382,2,-98.5
382,3,-116.93250352560273
382,4,-131.07626093681506
382,5,-139.96739853972707
382,6,-143.0
382,7,-139.96739853972707
382,8,-131.07626093681503
382,9,-116.93250352560273
382,10,-98.5
382,11,-77.03489501412434
382,12,-54.0
382,13,-30.965104985875655
382,14,-9.500000000000007
382,15,8.932503525602726
382,16,23.076260936815032
382,17,31.967398539727085
382,18,35.0
382,19,31.967398539727085
382,20,23.07626093681506
382,21,8.932503525602733
382,22,-9.500000000000007
382,23,-30.96510498587563
383,0,-54.000000000000014
383,1,-77.03489501412437
383,2,-98.5
383,3,-116.93250352560273
383,4,-131.07626093681506
383,5,-139.96739853972707
383,6,-143.0
383,7,-139.96739853972707
383,8,-131.07626093681503
383,9,-116.93250352560273
383,10,-98.5
383,11,-77.03489501412434
383,12,-54.0
383,13,-30.965104985875655
383,14,-9.500000000000007
383,15,8.932503525602726
383,16,23.076260936815032
383,17,31.967398539727085
383,18,35.0
383,19,31.967398539727085
383,20,23.07626093681506
383,21,8.932503525602733
383,22,-9.500000000000007
383,23,-30.96510498587563
384,0,-54.000000000000014
384,1,-77.03489501412437
384,2,-98.5
384,3,-116.93250352560273
384,4,-131.07626093681506
384,5,-139.96739853972707
384,6,-143.0
384,7,-139.96739853972707
384,8,-131.07626093681503
384,9,-116.93250352560273
384,10,-98.5
384,11,-77.03489501412434
384,12,-54.0
384,13,-30.965104985875655
384,14,-9.500000000000007
384,15,8.932503525602726
384,16,23.076260936815032
384,17,31.967398539727085
384,18,35.0
384,19,31.967398539727085
384,20,23.07626093681506
384,21,8.932503525602733
384,22,-9.500000000000007
384,23,-30.96510498587563
385,0,-54.000000000000014
385,1,-77.03489501412437
385,2,-98.5
385,3,-116.93250352560273
385,4,-131.07626093681506
385,5,-139.96739853972707
385,6,-143.0
385,7,-139.96739853972707
385,8,-131.07626093681503
385,9,-116.93250352560273
385,10,-98.5
385,11,-77.03489501412434
385,12,-54.0
385,13,-30.965104985875655
385,14,-9.500000000000007
385,15,8.932503525602726
385,16,23.076260936815032
385,17,31.967398539727085
385,18,35.0
385,19,31.967398539727085
385,20,23.07626093681506
385,21,8.932503525602733
385,22,-9.500000000000007
385,23,-30.96510498587563
386,0,-54.000000000000014
386,1,-77.03489501412437
386,2,-98.5
386,3,-116.93250352560273
386,4,-131.07626093681506
386,5,-139.96739853972707
386,6,-143.0
386,7,-139.96739853972707
386,8,-131.07626093681503
386,9,-116.93250352560273
386,10,-98.5
386,11,-77.03489501412434
386,12,-54.0
386,13,-30.965104985875655
386,14,-9.500000000000007
386,15,8.932503525602726
386,16,23.076260936815032
386,17,31.967398539727085
386,18,35.0
386,19,31.967398539727085
386,20,23.07626093681506
386,21,8.932503525602733
386,22,-9.500000000000007
386,23,-30.96510498587563
387,0,-54.000000000000014
387,1,-77.03489501412437
387,2,-98.5
387,3,-116.93250352560273
387,4,-131.07626093681506
387,5,-139.96739853972707
387,6,-143.0
387,7,-139.96739853972707
387,8,-131.07626093681503
387,9,-116.93250352560273
387,10,-98.5
387,11,-77.03489501412434
387,12,-54.0
387,13,-30.965104985875655
387,14,-9.500000000000007
387,15,8.932503525602726
387,16,23.076260936815032
387,17,31.967398539727085
387,18,35.0
387,19,31.967398539727085
387,20,23.07626093681506
387,21,8.932503525602733
387,22,-9.500000000000007
387,23,-30.96510498587563
388,0,-54.000000000000014
388,1,-77.03489501412437
388,2,-98.5
388,3,-116.93250352560273
388,4,-131.07626093681506
388,5,-139.96739853972707
388,6,-143.0
388,7,-139.96739853972707
388,8,-131.07626093681503
388,9,-116.93250352560273
388,10,-98.5
388,11,-77.03489501412434
388,12,-54.0
388,13,-30.965104985875655
388,14,-9.500000000000007
388,15,8.932503525602726
388,16,23.076260936815032
388,17,31.967398539727085
388,18,35.0
388,19,31.967398539727085
388,20,23.07626093681506
388,21,8.932503525602733
388,22,-9.500000000000007
388,23,-30.96510498587563
389,0,-54.000000000000014
389,1,-77.03489501412437
389,2,-98.5
389,3,-116.93250352560273
389,4,-131.07626093681506
389,5,-139.96739853972707
389,6,-143.0
389,7,-139.96739853972707
389,8,-131.07626093681503
389,9,-116.93250352560273
389,10,-98.5
389,11,-77.03489501412434
389,12,-54.0
389,13,-30.965104985875655
389,14,-9.500000000000007
389,15,8.932503525602726
389,16,23.076260936815032
389,17,31.967398539727085
389,18,35.0
389,19,31.967398539727085
389,20,23.07626093681506
389,21,8.932503525602733
389,22,-9.500000000000007
389,23,-30.96510498587563
390,0,-54.000000000000014
390,1,-77.03489501412437
390,2,-98.5
390,3,-116.93250352560273
390,4,-131.07626093681506
390,5,-139.96739853972707
390,6,-143.0
390,7,-139.96739853972707
390,8,-131.07626093681503
390,9,-116.93250352560273
390,10,-98.5
390,11,-77.03489501412434
390,12,-54.0
390,13,-30.965104985875655
390,14,-9.500000000000007
390,15,8.932503525602726
390,16,23.076260936815032
390,17,31.967398539727085
390,18,35.0
390,19,31.967398539727085
390,20,23.07626093681506
390,21,8.932503525602733
390,22,-9.500000000000007
390,23,-30.96510498587563
391,0,-54.000000000000014
391,1,-77.03489501412437
391,2,-98.5
391,3,-116.93250352560273
391,4,-131.07626093681506
391,5,-139.96739853972707
391,6,-143.0
391,7,-139.96739853972707
391,8,-131.07626093681503
391,9,-116.93250352560273
391,10,-98.5
391,11,-77.03489501412434
391,12,-54.0
391,13,-30.965104985875655
391,14,-9.500000000000007
391,15,8.932503525602726
391,16,23.076260936815032
391,17,31.967398539727085
391,18,35.0
391,19,31.967398539727085
391,20,23.07626093681506
391,21,8.932503525602733
391,22,-9.500000000000007
391,23,-30.96510498587563
392,0,-54.000000000000014
392,1,-77.03489501412437
392,2,-98.5
392,3,-116.93250352560273
392,4,-131.07626093681506
392,5,-139.96739853972707
392,6,-143.0
392,7,-139.96739853972707
392,8,-131.07626093681503
392,9,-116.93250352560273
392,10,-98.5
392,11,-77.03489501412434
392,12,-54.0
392,13,-30.965104985875655
392,14,-9.500000000000007
392,15,8.932503525602726
392,16,23.076260936815032
392,17,31.967398539727085
392,18,35.0
392,19,31.967398539727085
392,20,23.07626093681506
392,21,8.932503525602733
392,22,-9.500000000000007
392,23,-30.96510498587563
393,0,-54.000000000000014
393,1,-77.03489501412437
393,2,-98.5
393,3,-116.93250352560273
393,4,-131.07626093681506
393,5,-139.96739853972707
393,6,-143.0
393,7,-139.96739853972707
393,8,-131.07626093681503
393,9,-116.93250352560273
393,10,-98.5
393,11,-77.03489501412434
393,12,-54.0
393,13,-30.965104985875655
393,14,-9.500000000000007
393,15,8.932503525602726
393,16,23.076260936815032
393,17,31.967398539727085
393,18,35.0
393,19,31.967398539727085
393,20,23.07626093681506
393,21,8.932503525602733
393,22,-9.500000000000007
393,23,-30.96510498587563
394,0,-54.000000000000014
394,1,-77.03489501412437
394,2,-98.5
394,3,-116.93250352560273
394,4,-131.07626093681506
394,5,-139.96739853972707
394,6,-143.0
394,7,-139.96739853972707
394,8,-131.07626093681503
394,9,-116.93250352560273
394,10,-98.5
394,11,-77.03489501412434
394,12,-54.0
394,13,-30.965104985875655
394,14,-9.500000000000007
394,15,8.932503525602726
394,16,23.076260936815032
394,17,31.967398539727085
394,18,35.0
394,19,31.967398539727085
394,20,23.07626093681506
394,21,8.932503525602733
394,22,-9.500000000000007
394,23,-30.96510498587563
395,0,-54.000000000000014
395,1,-77.03489501412437
395,2,-98.5
395,3,-116.93250352560273
395,4,-131.07626093681506
395,5,-139.96739853972707
395,6,-143.0
395,7,-139.96739853972707
395,8,-131.07626093681503
395,9,-116.93250352560273
395,10,-98.5
395,11,-77.03489501412434
395,12,-54.0
395,13,-30.965104985875655
395,14,-9.500000000000007
395,15,8.932503525602726
395,16,23.076260936815032
395,17,31.967398539727085
395,18,35.0
395,19,31.967398539727085
395,20,23.07626093681506
395,21,8.932503525602733
395,22,-9.500000000000007
395,23,-30.96510498587563
396,0,-54.000000000000014
396,1,-77.03489501412437
396,2,-98.5
396,3,-116.93250352560273
396,4,-131.07626093681506
396,5,-139.96739853972707
396,6,-143.0
396,7,-139.96739853972707
396,8,-131.07626093681503
396,9,-116.93250352560273
396,10,-98.5
396,11,-77.03489501412434
396,12,-54.0
396,13,-30.965104985875655
396,14,-9.500000000000007
396,15,8.932503525602726
396,16,23.076260936815032
396,17,31.967398539727085
396,18,35.0
396,19,31.967398539727085
396,20,23.07626093681506
396,21,8.932503525602733
396,22,-9.500000000000007
396,23,-30.96510498587563
397,0,-54.000000000000014
397,1,-77.03489501412437
397,2,-98.5
397,3,-116.93250352560273
397,4,-131.07626093681506
397,5,-139.96739853972707
397,6,-143.0
397,7,-139.96739853972707
397,8,-131.07626093681503
397,9,-116.93250352560273
397,10,-98.5
397,11,-77.03489501412434
397,12,-54.0
397,13,-30.965104985875655
397,14,-9.500000000000007
397,15,8.932503525602726
397,16,23.076260936815032
397,17,31.967398539727085
397,18,35.0
397,19,31.967398539727085
397,20,23.07626093681506
397,21,8.932503525602733
397,22,-9.500000000000007
397,23,-30.96510498587563
398,0,-54.000000000000014
398,1,-77.03489501412437
398,2,-98.5
398,3,-116.93250352560273
398,4,-131.07626093681506
398,5,-139.96739853972707
398,6,-143.0
398,7,-139.96739853972707
398,8,-131.07626093681503
398,9,-116.93250352560273
398,10,-98.5
398,11,-77.03489501412434
398,12,-54.0
398,13,-30.965104985875655
398,14,-9.500000000000007
398,15,8.932503525602726
398,16,23.076260936815032
398,17,31.967398539727085
398,18,35.0
398,19,31.967398539727085
398,20,23.07626093681506
398,21,8.932503525602733
398,22,-9.500000000000007
398,23,-30.96510498587563
399,0,-54.000000000000014
399,1,-77.03489501412437
399,2,-98.5
399,3,-116.93250352560273
399,4,-131.07626093681506
399,5,-139.96739853972707
399,6,-143.0
399,7,-139.96739853972707
399,8,-131.07626093681503
399,9,-116.93250352560273
399,10,-98.5
399,11,-77.03489501412434
399,12,-54.0
399,13,-30.965104985875655
399,14,-9.500000000000007
399,15,8.932503525602726
399,16,23.076260936815032
399,17,31.967398539727085
399,18,35.0
399,19,31.967398539727085
399,20,23.07626093681506
399,21,8.932503525602733
399,22,-9.500000000000007
399,23,-30.96510498587563
400,0,-54.000000000000014
400,1,-77.03489501412437
400,2,-98.5
400,3,-116.93250352560273
400,4,-131.07626093681506
400,5,-139.96739853972707
400,6,-143.0
400,7,-139.96739853972707
400,8,-131.07626093681503
400,9,-116.93250352560273
400,10,-98.5
400,11,-77.03489501412434
400,12,-54.0
400,13,-30.965104985875655
400,14,-9.500000000000007
400,15,8.932503525602726
400,16,23.076260936815032
400,17,31.967398539727085
400,18,35.0
400,19,31.967398539727085
400,20,23.07626093681506
400,21,8.932503525602733
400,22,-9.500000000000007
400,23,-30.96510498587563
401,0,-54.000000000000014
401,1,-77.03489501412437
401,2,-98.5
401,3,-116.93250352560273
401,4,-131.07626093681506
401,5,-139.96739853972707
401,6,-143.0
401,7,-139.96739853972707
401,8,-131.07626093681503
401,9,-116.93250352560273
401,10,-98.5
401,11,-77.03489501412434
401,12,-54.0
401,13,-30.965104985875655
401,14,-9.500000000000007
401,15,8.932503525602726
401,16,23.076260936815032
401,17,31.967398539727085
401,18,35.0
401,19,31.967398539727085
401,20,23.07626093681506
401,21,8.932503525602733
401,22,-9.500000000000007
401,23,-30.96510498587563
402,0,-54.000000000000014
402,1,-77.03489501412437
402,2,-98.5
402,3,-116.93250352560273
402,4,-131.07626093681506
402,5,-139.96739853972707
402,6,-143.0
402,7,-139.96739853972707
402,8,-131.07626093681503
402,9,-116.93250352560273
402,10,-98.5
402,11,-77.03489501412434
402,12,-54.0
402,13,-30.965104985875655
402,14,-9.500000000000007
402,15,8.932503525602726
402,16,23.076260936815032
402,17,31.967398539727085
402,18,35.0
402,19,31.967398539727085
402,20,23.07626093681506
402,21,8.932503525602733
402,22,-9.500000000000007
402,23,-30.96510498587563
403,0,-54.000000000000014
403,1,-77.03489501412437
403,2,-98.5
403,3,-116.93250352560273
403,4,-131.07626093681506
403,5,-139.96739853972707
403,6,-143.0
403,7,-139.96739853972707
403,8,-131.07626093681503
403,9,-116.93250352560273
403,10,-98.5
403,11,-77.03489501412434
403,12,-54.0
403,13,-30.965104985875655
403,14,-9.500000000000007
403,15,8.932503525602726
403,16,23.076260936815032
403,17,31.967398539727085
403,18,35.0
403,19,31.967398539727085
403,20,23.07626093681506
403,21,8.932503525602733
403,22,-9.500000000000007
403,23,-30.96510498587563
404,0,-54.000000000000014
404,1,-77.03489501412437
404,2,-98.5
404,3,-116.93250352560273
404,4,-131.07626093681506
404,5,-139.96739853972707
404,6,-143.0
404,7,-139.96739853972707
404,8,-131.07626093681503
404,9,-116.93250352560273
404,10,-98.5
404,11,-77.03489501412434
404,12,-54.0
404,13,-30.965104985875655
404,14,-9.500000000000007
404,15,8.932503525602726
404,16,23.076260936815032
404,17,31.967398539727085
404,18,35.0
404,19,31.967398539727085
404,20,23.07626093681506
404,21,8.932503525602733
404,22,-9.500000000000007
404,23,-30.96510498587563
405,0,-54.000000000000014
405,1,-77.03489501412437
405,2,-98.5
405,3,-116.93250352560273
405,4,-131.07626093681506
405,5,-139.96739853972707
405,6,-143.0
405,7,-139.96739853972707
405,8,-131.07626093681503
405,9,-116.93250352560273
405,10,-98.5
405,11,-77.03489501412434
405,12,-54.0
405,13,-30.965104985875655
405,14,-9.500000000000007
405,15,8.932503525602726
405,16,23.076260936815032
405,17,31.967398539727085
405,18,35.0
405,19,31.967398539727085
405,20,23.07626093681506
405,21,8.932503525602733
405,22,-9.500000000000007
405,23,-30.96510498587563
406,0,-54.000000000000014
406,1,-77.03489501412437
406,2,-98.5
406,3,-116.93250352560273
406,4,-131.07626093681506
406,5,-139.96739853972707
406,6,-143.0
406,7,-139.96739853972707
406,8,-131.07626093681503
406,9,-116.93250352560273
406,10,-98.5
406,11,-77.03489501412434
406,12,-54.0
406,13,-30.965104985875655
406,14,-9.500000000000007
406,15,8.932503525602726
406,16,23.076260936815032
406,17,31.967398539727085
406,18,35.0
406,19,31.967398539727085
406,20,23.07626093681506
406,21,8.932503525602733
406,22,-9.500000000000007
406,23,-30.96510498587563
407,0,-54.000000000000014
407,1,-77.03489501412437
407,2,-98.5
407,3,-116.93250352560273
407,4,-131.07626093681506
407,5,-139.96739853972707
407,6,-143.0
407,7,-139.96739853972707
407,8,-131.07626093681503
407,9,-116.93250352560273
407,10,-98.5
407,11,-77.03489501412434
407,12,-54.0
407,13,-30.965104985875655
407,14,-9.500000000000007
407,15,8.932503525602726
407,16,23.076260936815032
407,17,31.967398539727085
407,18,35.0
407,19,31.967398539727085
407,20,23.07626093681506
407,21,8.932503525602733
407,22,-9.500000000000007
407,23,-30.96510498587563
408,0,-54.000000000000014
408,1,-77.03489501412437
408,2,-98.5
408,3,-116.93250352560273
408,4,-131.07626093681506
408,5,-139.96739853972707
408,6,-143.0
408,7,-139.96739853972707
408,8,-131.07626093681503
408,9,-116.93250352560273
408,10,-98.5
408,11,-77.03489501412434
408,12,-54.0
408,13,-30.965104985875655
408,14,-9.500000000000007
408,15,8.932503525602726
408,16,23.076260936815032
408,17,31.967398539727085
408,18,35.0
408,19,31.967398539727085
408,20,23.07626093681506
408,21,8.932503525602733
408,22,-9.500000000000007
408,23,-30.96510498587563
409,0,-54.000000000000014
409,1,-77.03489501412437
409,2,-98.5
409,3,-116.93250352560273
409,4,-131.07626093681506
409,5,-139.96739853972707
409,6,-143.0
409,7,-139.96739853972707
409,8,-131.07626093681503
409,9,-116.93250352560273
409,10,-98.5
409,11,-77.03489501412434
409,12,-54.0
409,13,-30.965104985875655
409,14,-9.500000000000007
409,15,8.932503525602726
409,16,23.076260936815032
409,17,31.967398539727085
409,18,35.0
409,19,31.967398539727085
409,20,23.07626093681506
409,21,8.932503525602733
409,22,-9.500000000000007
409,23,-30.96510498587563
410,0,-54.000000000000014
410,1,-77.03489501412437
410,2,-98.5
410,3,-116.93250352560273
410,4,-131.07626093681506
410,5,-139.96739853972707
410,6,-143.0
410,7,-139.96739853972707
410,8,-131.07626093681503
410,9,-116.93250352560273
410,10,-98.5
410,11,-77.03489501412434
410,12,-54.0
410,13,-30.965104985875655
410,14,-9.500000000000007
410,15,8.932503525602726
410,16,23.076260936815032
410,17,31.967398539727085
410,18,35.0
410,19,31.967398539727085
410,20,23.07626093681506
410,21,8.932503525602733
410,22,-9.500000000000007
410,23,-30.96510498587563
411,0,-54.000000000000014
411,1,-77.03489501412437
411,2,-98.5
411,3,-116.93250352560273
411,4,-131.07626093681506
411,5,-139.96739853972707
411,6,-143.0
411,7,-139.96739853972707
411,8,-131.07626093681503
411,9,-116.93250352560273
411,10,-98.5
411,11,-77.03489501412434
411,12,-54.0
411,13,-30.965104985875655
411,14,-9.500000000000007
411,15,8.932503525602726
411,16,23.076260936815032
411,17,31.967398539727085
411,18,35.0
411,19,31.967398539727085
411,20,23.07626093681506
411,21,8.932503525602733
411,22,-9.500000000000007
411,23,-30.96510498587563
412,0,-54.000000000000014
412,1,-77.03489501412437
412,2,-98.5
412,3,-116.93250352560273
412,4,-131.07626093681506
412,5,-139.96739853972707
412,6,-143.0
412,7,-139.96739853972707
412,8,-131.07626093681503
412,9,-116.93250352560273
412,10,-98.5
412,11,-77.03489501412434
412,12,-54.0
412,13,-30.965104985875655
412,14,-9.500000000000007
412,15,8.932503525602726
412,16,23.076260936815032
412,17,31.967398539727085
412,18,35.0
412,19,31.967398539727085
412,20,23.07626093681506
412,21,8.932503525602733
412,22,-9.500000000000007
412,23,-30.96510498587563
413,0,-54.000000000000014
413,1,-77.03489501412437
413,2,-98.5
413,3,-116.93250352560273
413,4,-131.07626093681506
413,5,-139.96739853972707
413,6,-143.0
413,7,-139.96739853972707
413,8,-131.07626093681503
413,9,-116.93250352560273
413,10,-98.5
413,11,-77.03489501412434
413,12,-54.0
413,13,-30.965104985875655
413,14,-9.500000000000007
413,15,8.932503525602726
413,16,23.076260936815032
413,17,31.967398539727085
413,18,35.0
413,19,31.967398539727085
413,20,23.07626093681506
413,21,8.932503525602733
413,22,-9.500000000000007
413,23,-30.96510498587563
414,0,-54.000000000000014
414,1,-77.03489501412437
414,2,-98.5
414,3,-116.93250352560273
414,4,-131.07626093681506
414,5,-139.96739853972707
414,6,-143.0
414,7,-139.96739853972707
414,8,-131.07626093681503
414,9,-116.93250352560273
414,10,-98.5
414,11,-77.03489501412434
414,12,-54.0
414,13,-30.965104985875655
414,14,-9.500000000000007
414,15,8.932503525602726
414,16,23.076260936815032
414,17,31.967398539727085
414,18,35.0
414,19,31.967398539727085
414,20,23.07626093681506
414,21,8.932503525602733
414,22,-9.500000000000007
414,23,-30.96510498587563
415,0,-54.000000000000014
415,1,-77.03489501412437
415,2,-98.5
415,3,-116.93250352560273
415,4,-131.07626093681506
415,5,-139.96739853972707
415,6,-143.0
415,7,-139.96739853972707
415,8,-131.07626093681503
415,9,-116.93250352560273
415,10,-98.5
415,11,-77.03489501412434
415,12,-54.0
415,13,-30.965104985875655
415,14,-9.500000000000007
415,15,8.932503525602726
415,16,23.076260936815032
415,17,31.967398539727085
415,18,35.0
415,19,31.967398539727085
415,20,23.07626093681506
415,21,8.932503525602733
415,22,-9.500000000000007
415,23,-30.96510498587563
416,0,-54.000000000000014
416,1,-77.03489501412437
416,2,-98.5
416,3,-116.93250352560273
416,4,-131.07626093681506
416,5,-139.96739853972707
416,6,-143.0
416,7,-139.96739853972707
416,8,-131.07626093681503
416,9,-116.93250352560273
416,10,-98.5
416,11,-77.03489501412434
416,12,-54.0
416,13,-30.965104985875655
416,14,-9.500000000000007
416,15,8.932503525602726
416,16,23.076260936815032
416,17,31.967398539727085
416,18,35.0
416,19,31.967398539727085
416,20,23.07626093681506
416,21,8.932503525602733
416,22,-9.500000000000007
416,23,-30.96510498587563
417,0,-54.000000000000014
417,1,-77.03489501412437
417,2,-98.5
417,3,-116.93250352560273
417,4,-131.07626093681506
417,5,-139.96739853972707
417,6,-143.0
417,7,-139.96739853972707
417,8,-131.07626093681503
417,9,-116.93250352560273
417,10,-98.5
417,11,-77.03489501412434
417,12,-54.0
417,13,-30.965104985875655
417,14,-9.500000000000007
417,15,8.932503525602726
417,16,23.076260936815032
417,17,31.967398539727085
417,18,35.0
417,19,31.967398539727085
417,20,23.07626093681506
417,21,8.932503525602733
417,22,-9.500000000000007
417,23,-30.96510498587563
418,0,-54.000000000000014
418,1,-77.03489501412437
418,2,-98.5
418,3,-116.93250352560273
418,4,-131.07626093681506
418,5,-139.96739853972707
418,6,-143.0
418,7,-139.96739853972707
418,8,-131.07626093681503
418,9,-116.93250352560273
418,10,-98.5
418,11,-77.03489501412434
418,12,-54.0
418,13,-30.965104985875655
418,14,-9.500000000000007
418,15,8.932503525602726
418,16,23.076260936815032
418,17,31.967398539727085
418,18,35.0
418,19,31.967398539727085
418,20,23.07626093681506
418,21,8.932503525602733
418,22,-9.500000000000007
418,23,-30.96510498587563
419,0,-54.000000000000014
419,1,-77.03489501412437
419,2,-98.5
419,3,-116.93250352560273
419,4,-131.07626093681506
419,5,-139.96739853972707
419,6,-143.0
419,7,-139.96739853972707
419,8,-131.07626093681503
419,9,-116.93250352560273
419,10,-98.5
419,11,-77.03489501412434
419,12,-54.0
419,13,-30.965104985875655
419,14,-9.500000000000007
419,15,8.932503525602726
419,16,23.076260936815032
419,17,31.967398539727085
419,18,35.0
419,19,31.967398539727085
419,20,23.07626093681506
419,21,8.932503525602733
419,22,-9.500000000000007
419,23,-30.96510498587563
420,0,-54.000000000000014
420,1,-77.03489501412437
420,2,-98.5
420,3,-116.93250352560273
420,4,-131.07626093681506
420,5,-139.96739853972707
420,6,-143.0
420,7,-139.96739853972707
420,8,-131.07626093681503
420,9,-116.93250352560273
420,10,-98.5
420,11,-77.03489501412434
420,12,-54.0
420,13,-30.965104985875655
420,14,-9.500000000000007
420,15,8.932503525602726
420,16,23.076260936815032
420,17,31.967398539727085
420,18,35.0
420,19,31.967398539727085
420,20,23.07626093681506
420,21,8.932503525602733
420,22,-9.500000000000007
420,23,-30.96510498587563
421,0,-54.000000000000014
421,1,-77.03489501412437
421,2,-98.5
421,3,-116.93250352560273
421,4,-131.07626093681506
421,5,-139.96739853972707
421,6,-143.0
421,7,-139.96739853972707
421,8,-131.07626093681503
421,9,-116.93250352560273
421,10,-98.5
421,11,-77.03489501412434
421,12,-54.0
421,13,-30.965104985875655
421,14,-9.500000000000007
421,15,8.932503525602726
421,16,23.076260936815032
421,17,31.967398539727085
421,18,35.0
421,19,31.967398539727085
421,20,23.07626093681506
421,21,8.932503525602733
421,22,-9.500000000000007
421,23,-30.96510498587563
422,0,-54.000000000000014
422,1,-77.03489501412437
422,2,-98.5
422,3,-116.93250352560273
422,4,-131.07626093681506
422,5,-139.96739853972707
422,6,-143.0
422,7,-139.96739853972707
422,8,-131.07626093681503
422,9,-116.93250352560273
422,10,-98.5
422,11,-77.03489501412434
422,12,-54.0
422,13,-30.965104985875655
422,14,-9.500000000000007
422,15,8.932503525602726
422,16,23.076260936815032
422,17,31.967398539727085
422,18,35.0
422,19,31.967398539727085
422,20,23.07626093681506
422,21,8.932503525602733
422,22,-9.500000000000007
422,23,-30.96510498587563
423,0,-54.000000000000014
423,1,-77.03489501412437
423,2,-98.5
423,3,-116.93250352560273
423,4,-131.07626093681506
423,5,-139.96739853972707
423,6,-143.0
423,7,-139.96739853972707
423,8,-131.07626093681503
423,9,-116.93250352560273
423,10,-98.5
423,11,-77.03489501412434
423,12,-54.0
423,13,-30.965104985875655
423,14,-9.500000000000007
423,15,8.932503525602726
423,16,23.076260936815032
423,17,31.967398539727085
423,18,35.0
423,19,31.967398539727085
423,20,23.07626093681506
423,21,8.932503525602733
423,22,-9.500000000000007
423,23,-30.96510498587563
424,0,-54.000000000000014
424,1,-77.03489501412437
424,2,-98.5
424,3,-116.93250352560273
424,4,-131.07626093681506
424,5,-139.96739853972707
424,6,-143.0
424,7,-139.96739853972707
424,8,-131.07626093681503
424,9,-116.93250352560273
424,10,-98.5
424,11,-77.03489501412434
424,12,-54.0
424,13,-30.965104985875655
424,14,-9.500000000000007
424,15,8.932503525602726
424,16,23.076260936815032
424,17,31.967398539727085
424,18,35.0
424,19,31.967398539727085
424,20,23.07626093681506
424,21,8.932503525602733
424,22,-9.500000000000007
424,23,-30.96510498587563
425,0,-54.000000000000014
425,1,-77.03489501412437
425,2,-98.5
425,3,-116.93250352560273
425,4,-131.07626093681506
425,5,-139.96739853972707
425,6,-143.0
425,7,-139.96739853972707
425,8,-131.07626093681503
425,9,-116.93250352560273
425,10,-98.5
425,11,-77.03489501412434
425,12,-54.0
425,13,-30.965104985875655
425,14,-9.500000000000007
425,15,8.932503525602726
425,16,23.076260936815032
425,17,31.967398539727085
425,18,35.0
425,19,31.967398539727085
425,20,23.07626093681506
425,21,8.932503525602733
425,22,-9.500000000000007
425,23,-30.96510498587563
426,0,-54.000000000000014
426,1,-77.03489501412437
426,2,-98.5
426,3,-116.93250352560273
426,4,-131.07626093681506
426,5,-139.96739853972707
426,6,-143.0
426,7,-139.96739853972707
426,8,-131.07626093681503
426,9,-116.93250352560273
426,10,-98.5
426,11,-77.03489501412434
426,12,-54.0
426,13,-30.965104985875655
426,14,-9.500000000000007
426,15,8.932503525602726
426,16,23.076260936815032
426,17,31.967398539727085
426,18,35.0
426,19,31.967398539727085
426,20,23.07626093681506
426,21,8.932503525602733
426,22,-9.500000000000007
426,23,-30.96510498587563
427,0,-54.000000000000014
427,1,-77.03489501412437
427,2,-98.5
427,3,-116.93250352560273
427,4,-131.07626093681506
427,5,-139.96739853972707
427,6,-143.0
427,7,-139.96739853972707
427,8,-131.07626093681503
427,9,-116.93250352560273
427,10,-98.5
427,11,-77.03489501412434
427,12,-54.0
427,13,-30.965104985875655
427,14,-9.500000000000007
427,15,8.932503525602726
427,16,23.076260936815032
427,17,31.967398539727085
427,18,35.0
427,19,31.967398539727085
427,20,23.07626093681506
427,21,8.932503525602733
427,22,-9.500000000000007
427,23,-30.96510498587563
428,0,-54.000000000000014
428,1,-77.03489501412437
428,2,-98.5
428,3,-116.93250352560273
428,4,-131.07626093681506
428,5,-139.96739853972707
428,6,-143.0
428,7,-139.96739853972707
428,8,-131.07626093681503
428,9,-116.93250352560273
428,10,-98.5
428,11,-77.03489501412434
428,12,-54.0
428,13,-30.965104985875655
428,14,-9.500000000000007
428,15,8.932503525602726
428,16,23.076260936815032
428,17,31.967398539727085
428,18,35.0
428,19,31.967398539727085
428,20,23.07626093681506
428,21,8.932503525602733
428,22,-9.500000000000007
428,23,-30.96510498587563
429,0,-54.000000000000014
429,1,-77.03489501412437
429,2,-98.5
429,3,-116.93250352560273
429,4,-131.07626093681506
429,5,-139.96739853972707
429,6,-143.0
429,7,-139.96739853972707
429,8,-131.07626093681503
429,9,-116.93250352560273
429,10,-98.5
429,11,-77.03489501412434
429,12,-54.0
429,13,-30.965104985875655
429,14,-9.500000000000007
429,15,8.932503525602726
429,16,23.076260936815032
429,17,31.967398539727085
429,18,35.0
429,19,31.967398539727085
429,20,23.07626093681506
429,21,8.932503525602733
429,22,-9.500000000000007
429,23,-30.96510498587563
430,0,-54.000000000000014
430,1,-77.03489501412437
430,2,-98.5
430,3,-116.93250352560273
430,4,-131.07626093681506
430,5,-139.96739853972707
430,6,-143.0
430,7,-139.96739853972707
430,8,-131.07626093681503
430,9,-116.93250352560273
430,10,-98.5
430,11,-77.03489501412434
430,12,-54.0
430,13,-30.965104985875655
